local_date,day_state,target_count,raw_message_count,operational_message_count,non_operational_message_count,incident_like_message_count,duplicate_candidate_members,reconstructed_incident_count_lower_bound,compiled_local_message_count,required_utc_source_dates,source_statuses,coverage_complete
2022-01-04,observed_nonzero,3,6,0,6,6,4,3,6,2022-01-04|2022-01-05,2022-01-04:nonempty_completed|2022-01-05:nonempty_completed,True
2022-01-05,observed_nonzero,3,4,0,4,4,2,3,4,2022-01-05|2022-01-06,2022-01-05:nonempty_completed|2022-01-06:nonempty_completed,True
2022-01-06,observed_nonzero,6,6,0,6,6,0,6,6,2022-01-06|2022-01-07,2022-01-06:nonempty_completed|2022-01-07:nonempty_completed,True
2022-01-07,observed_nonzero,7,8,0,8,8,2,7,8,2022-01-07|2022-01-08,2022-01-07:nonempty_completed|2022-01-08:nonempty_completed,True
2022-01-08,observed_nonzero,4,4,0,4,4,0,4,4,2022-01-08|2022-01-09,2022-01-08:nonempty_completed|2022-01-09:nonempty_completed,True
2022-01-09,observed_nonzero,3,3,0,3,3,0,3,3,2022-01-09|2022-01-10,2022-01-09:nonempty_completed|2022-01-10:nonempty_completed,True
2022-01-10,observed_nonzero,9,10,0,10,10,2,9,10,2022-01-10|2022-01-11,2022-01-10:nonempty_completed|2022-01-11:nonempty_completed,True
2022-01-11,observed_nonzero,2,3,0,3,3,2,2,3,2022-01-11|2022-01-12,2022-01-11:nonempty_completed|2022-01-12:nonempty_completed,True
2022-01-12,observed_nonzero,1,1,0,1,1,0,1,1,2022-01-12|2022-01-13,2022-01-12:nonempty_completed|2022-01-13:nonempty_completed,True
2022-01-13,observed_nonzero,2,2,0,2,2,0,2,2,2022-01-13|2022-01-14,2022-01-13:nonempty_completed|2022-01-14:nonempty_completed,True
2022-01-14,observed_nonzero,5,5,0,5,5,0,5,5,2022-01-14|2022-01-15,2022-01-14:nonempty_completed|2022-01-15:nonempty_completed,True
2022-01-15,observed_nonzero,3,5,0,5,5,4,3,5,2022-01-15|2022-01-16,2022-01-15:nonempty_completed|2022-01-16:nonempty_completed,True
2022-01-16,observed_nonzero,2,2,0,2,2,0,2,2,2022-01-16|2022-01-17,2022-01-16:nonempty_completed|2022-01-17:nonempty_completed,True
2022-01-17,observed_nonzero,3,4,0,4,4,2,3,4,2022-01-17|2022-01-18,2022-01-17:nonempty_completed|2022-01-18:nonempty_completed,True
2022-01-18,observed_nonzero,2,2,0,2,2,0,2,2,2022-01-18|2022-01-19,2022-01-18:nonempty_completed|2022-01-19:nonempty_completed,True
2022-01-19,observed_nonzero,5,6,0,6,6,2,5,6,2022-01-19|2022-01-20,2022-01-19:nonempty_completed|2022-01-20:nonempty_completed,True
2022-01-20,observed_nonzero,6,9,0,9,7,2,6,9,2022-01-20|2022-01-21,2022-01-20:nonempty_completed|2022-01-21:nonempty_completed,True
2022-01-21,observed_nonzero,2,3,0,3,3,2,2,3,2022-01-21|2022-01-22,2022-01-21:nonempty_completed|2022-01-22:nonempty_completed,True
2022-01-22,observed_nonzero,3,4,0,4,4,2,3,4,2022-01-22|2022-01-23,2022-01-22:nonempty_completed|2022-01-23:nonempty_completed,True
2022-01-23,observed_nonzero,1,2,0,2,2,2,1,2,2022-01-23|2022-01-24,2022-01-23:nonempty_completed|2022-01-24:nonempty_completed,True
2022-01-24,observed_nonzero,2,2,0,2,2,0,2,2,2022-01-24|2022-01-25,2022-01-24:nonempty_completed|2022-01-25:nonempty_completed,True
2022-01-25,observed_nonzero,7,10,0,10,10,6,7,10,2022-01-25|2022-01-26,2022-01-25:nonempty_completed|2022-01-26:nonempty_completed,True
2022-01-26,observed_nonzero,1,1,0,1,1,0,1,1,2022-01-26|2022-01-27,2022-01-26:nonempty_completed|2022-01-27:nonempty_completed,True
2022-01-27,observed_nonzero,3,4,0,4,4,2,3,4,2022-01-27|2022-01-28,2022-01-27:nonempty_completed|2022-01-28:nonempty_completed,True
2022-01-28,observed_nonzero,1,1,0,1,1,0,1,1,2022-01-28|2022-01-29,2022-01-28:nonempty_completed|2022-01-29:nonempty_completed,True
2022-01-29,observed_nonzero,3,8,0,8,8,7,3,8,2022-01-29|2022-01-30,2022-01-29:nonempty_completed|2022-01-30:nonempty_completed,True
2022-01-30,observed_nonzero,2,4,0,4,4,4,2,4,2022-01-30|2022-01-31,2022-01-30:nonempty_completed|2022-01-31:nonempty_completed,True
2022-01-31,observed_nonzero,3,3,0,3,3,0,3,3,2022-01-31|2022-02-01,2022-01-31:nonempty_completed|2022-02-01:nonempty_completed,True
2022-02-01,observed_nonzero,4,5,0,5,5,2,4,5,2022-02-01|2022-02-02,2022-02-01:nonempty_completed|2022-02-02:nonempty_completed,True
2022-02-02,observed_nonzero,2,3,0,3,3,2,2,3,2022-02-02|2022-02-03,2022-02-02:nonempty_completed|2022-02-03:nonempty_completed,True
2022-02-03,observed_nonzero,4,8,0,8,8,7,4,8,2022-02-03|2022-02-04,2022-02-03:nonempty_completed|2022-02-04:nonempty_completed,True
2022-02-04,observed_nonzero,3,5,0,5,5,4,3,5,2022-02-04|2022-02-05,2022-02-04:nonempty_completed|2022-02-05:nonempty_completed,True
2022-02-05,observed_nonzero,5,9,0,9,9,6,5,9,2022-02-05|2022-02-06,2022-02-05:nonempty_completed|2022-02-06:nonempty_completed,True
2022-02-06,observed_nonzero,3,3,0,3,3,0,3,3,2022-02-06|2022-02-07,2022-02-06:nonempty_completed|2022-02-07:nonempty_completed,True
2022-02-07,observed_nonzero,3,4,0,4,4,2,3,4,2022-02-07|2022-02-08,2022-02-07:nonempty_completed|2022-02-08:nonempty_completed,True
2022-02-08,observed_nonzero,7,13,0,13,13,11,7,13,2022-02-08|2022-02-09,2022-02-08:nonempty_completed|2022-02-09:nonempty_completed,True
2022-02-09,coverage_unknown,,2,0,2,2,0,2,2,2022-02-09|2022-02-10,2022-02-09:nonempty_completed|2022-02-10:empty_unverified,False
2022-02-10,coverage_unknown,,0,0,0,0,0,0,0,2022-02-10|2022-02-11,2022-02-10:empty_unverified|2022-02-11:nonempty_completed,False
2022-02-11,observed_nonzero,4,5,0,5,5,2,4,5,2022-02-11|2022-02-12,2022-02-11:nonempty_completed|2022-02-12:nonempty_completed,True
2022-02-12,observed_nonzero,4,5,0,5,5,2,4,5,2022-02-12|2022-02-13,2022-02-12:nonempty_completed|2022-02-13:nonempty_completed,True
2022-02-13,observed_nonzero,6,7,0,7,7,2,6,7,2022-02-13|2022-02-14,2022-02-13:nonempty_completed|2022-02-14:nonempty_completed,True
2022-02-14,observed_nonzero,2,4,0,4,3,2,2,4,2022-02-14|2022-02-15,2022-02-14:nonempty_completed|2022-02-15:nonempty_completed,True
2022-02-15,observed_nonzero,4,4,0,4,4,0,4,4,2022-02-15|2022-02-16,2022-02-15:nonempty_completed|2022-02-16:nonempty_completed,True
2022-02-16,observed_nonzero,3,4,0,4,4,2,3,4,2022-02-16|2022-02-17,2022-02-16:nonempty_completed|2022-02-17:nonempty_completed,True
2022-02-17,observed_nonzero,7,9,0,9,9,3,7,9,2022-02-17|2022-02-18,2022-02-17:nonempty_completed|2022-02-18:nonempty_completed,True
2022-02-18,observed_nonzero,5,6,0,6,6,2,5,6,2022-02-18|2022-02-19,2022-02-18:nonempty_completed|2022-02-19:nonempty_completed,True
2022-02-19,observed_nonzero,5,10,0,10,6,2,5,10,2022-02-19|2022-02-20,2022-02-19:nonempty_completed|2022-02-20:nonempty_completed,True
2022-02-20,observed_nonzero,3,12,0,12,3,0,3,12,2022-02-20|2022-02-21,2022-02-20:nonempty_completed|2022-02-21:nonempty_completed,True
2022-02-21,observed_nonzero,1,6,0,6,1,0,1,6,2022-02-21|2022-02-22,2022-02-21:nonempty_completed|2022-02-22:nonempty_completed,True
2022-02-22,observed_nonzero,2,5,0,5,2,0,2,5,2022-02-22|2022-02-23,2022-02-22:nonempty_completed|2022-02-23:nonempty_completed,True
2022-02-23,observed_nonzero,8,8,0,8,8,0,8,8,2022-02-23|2022-02-24,2022-02-23:nonempty_completed|2022-02-24:nonempty_completed,True
2022-02-24,observed_nonzero,5,5,0,5,5,0,5,5,2022-02-24|2022-02-25,2022-02-24:nonempty_completed|2022-02-25:nonempty_completed,True
2022-02-25,observed_nonzero,5,6,0,6,6,2,5,6,2022-02-25|2022-02-26,2022-02-25:nonempty_completed|2022-02-26:nonempty_completed,True
2022-02-26,observed_nonzero,5,5,0,5,5,0,5,5,2022-02-26|2022-02-27,2022-02-26:nonempty_completed|2022-02-27:nonempty_completed,True
2022-02-27,observed_nonzero,4,6,0,6,6,4,4,6,2022-02-27|2022-02-28,2022-02-27:nonempty_completed|2022-02-28:nonempty_completed,True
2022-02-28,observed_nonzero,9,12,0,12,12,5,9,12,2022-02-28|2022-03-01,2022-02-28:nonempty_completed|2022-03-01:nonempty_completed,True
2022-03-01,observed_nonzero,9,10,0,10,10,2,9,10,2022-03-01|2022-03-02,2022-03-01:nonempty_completed|2022-03-02:nonempty_completed,True
2022-03-02,observed_nonzero,7,9,0,9,9,4,7,9,2022-03-02|2022-03-03,2022-03-02:nonempty_completed|2022-03-03:nonempty_completed,True
2022-03-03,observed_nonzero,5,5,0,5,5,0,5,5,2022-03-03|2022-03-04,2022-03-03:nonempty_completed|2022-03-04:nonempty_completed,True
2022-03-04,observed_nonzero,7,17,0,17,12,8,7,17,2022-03-04|2022-03-05,2022-03-04:nonempty_completed|2022-03-05:nonempty_completed,True
2022-03-05,observed_nonzero,2,2,0,2,2,0,2,2,2022-03-05|2022-03-06,2022-03-05:nonempty_completed|2022-03-06:nonempty_completed,True
2022-03-06,observed_nonzero,4,4,0,4,4,0,4,4,2022-03-06|2022-03-07,2022-03-06:nonempty_completed|2022-03-07:nonempty_completed,True
2022-03-07,observed_nonzero,3,4,0,4,4,2,3,4,2022-03-07|2022-03-08,2022-03-07:nonempty_completed|2022-03-08:nonempty_completed,True
2022-03-08,observed_nonzero,7,11,0,11,9,4,7,11,2022-03-08|2022-03-09,2022-03-08:nonempty_completed|2022-03-09:nonempty_completed,True
2022-03-09,observed_nonzero,2,2,0,2,2,0,2,2,2022-03-09|2022-03-10,2022-03-09:nonempty_completed|2022-03-10:nonempty_completed,True
2022-03-10,observed_nonzero,7,8,0,8,8,2,7,8,2022-03-10|2022-03-11,2022-03-10:nonempty_completed|2022-03-11:nonempty_completed,True
2022-03-11,observed_nonzero,5,7,0,7,7,3,5,7,2022-03-11|2022-03-12,2022-03-11:nonempty_completed|2022-03-12:nonempty_completed,True
2022-03-12,observed_nonzero,5,6,0,6,6,2,5,6,2022-03-12|2022-03-13,2022-03-12:nonempty_completed|2022-03-13:nonempty_completed,True
2022-03-13,observed_nonzero,3,3,0,3,3,0,3,3,2022-03-13|2022-03-14,2022-03-13:nonempty_completed|2022-03-14:nonempty_completed,True
2022-03-14,observed_nonzero,3,3,0,3,3,0,3,3,2022-03-14|2022-03-15,2022-03-14:nonempty_completed|2022-03-15:nonempty_completed,True
2022-03-15,observed_nonzero,4,5,0,5,5,2,4,5,2022-03-15|2022-03-16,2022-03-15:nonempty_completed|2022-03-16:nonempty_completed,True
2022-03-16,observed_nonzero,5,5,0,5,5,0,5,5,2022-03-16|2022-03-17,2022-03-16:nonempty_completed|2022-03-17:nonempty_completed,True
2022-03-17,observed_nonzero,4,4,0,4,4,0,4,4,2022-03-17|2022-03-18,2022-03-17:nonempty_completed|2022-03-18:nonempty_completed,True
2022-03-18,observed_nonzero,6,9,0,9,9,5,6,9,2022-03-18|2022-03-19,2022-03-18:nonempty_completed|2022-03-19:nonempty_completed,True
2022-03-19,coverage_unknown,,1,0,1,1,0,1,1,2022-03-19|2022-03-20,2022-03-19:nonempty_completed|2022-03-20:empty_unverified,False
2022-03-20,coverage_unknown,,1,0,1,1,0,1,1,2022-03-20|2022-03-21,2022-03-20:empty_unverified|2022-03-21:nonempty_completed,False
2022-03-21,observed_nonzero,3,8,0,8,8,6,3,8,2022-03-21|2022-03-22,2022-03-21:nonempty_completed|2022-03-22:nonempty_completed,True
2022-03-22,observed_nonzero,5,6,0,6,6,2,5,6,2022-03-22|2022-03-23,2022-03-22:nonempty_completed|2022-03-23:nonempty_completed,True
2022-03-23,observed_nonzero,6,8,0,8,8,4,6,8,2022-03-23|2022-03-24,2022-03-23:nonempty_completed|2022-03-24:nonempty_completed,True
2022-03-24,observed_nonzero,13,17,0,17,17,6,13,17,2022-03-24|2022-03-25,2022-03-24:nonempty_completed|2022-03-25:nonempty_completed,True
2022-03-25,observed_nonzero,2,2,0,2,2,0,2,2,2022-03-25|2022-03-26,2022-03-25:nonempty_completed|2022-03-26:nonempty_completed,True
2022-03-26,observed_nonzero,8,10,0,10,10,4,8,10,2022-03-26|2022-03-27,2022-03-26:nonempty_completed|2022-03-27:nonempty_completed,True
2022-03-27,observed_nonzero,4,8,0,8,5,2,4,8,2022-03-27|2022-03-28,2022-03-27:nonempty_completed|2022-03-28:nonempty_completed,True
2022-03-28,observed_nonzero,5,5,0,5,5,0,5,5,2022-03-28|2022-03-29,2022-03-28:nonempty_completed|2022-03-29:nonempty_completed,True
2022-03-29,coverage_unknown,,4,0,4,4,2,3,4,2022-03-29|2022-03-30,2022-03-29:nonempty_completed|2022-03-30:empty_unverified,False
2022-03-30,coverage_unknown,,1,0,1,1,0,1,1,2022-03-30|2022-03-31,2022-03-30:empty_unverified|2022-03-31:nonempty_completed,False
2022-03-31,observed_zero,0,0,0,0,0,0,0,0,2022-03-31|2022-04-01,2022-03-31:nonempty_completed|2022-04-01:nonempty_completed,True
2022-04-01,observed_nonzero,8,12,0,12,9,2,8,12,2022-04-01|2022-04-02,2022-04-01:nonempty_completed|2022-04-02:nonempty_completed,True
2022-04-02,observed_nonzero,5,6,0,6,6,2,5,6,2022-04-02|2022-04-03,2022-04-02:nonempty_completed|2022-04-03:nonempty_completed,True
2022-04-03,observed_nonzero,6,6,0,6,6,0,6,6,2022-04-03|2022-04-04,2022-04-03:nonempty_completed|2022-04-04:nonempty_completed,True
2022-04-04,observed_nonzero,3,3,0,3,3,0,3,3,2022-04-04|2022-04-05,2022-04-04:nonempty_completed|2022-04-05:nonempty_completed,True
2022-04-05,observed_nonzero,7,9,0,9,9,3,7,9,2022-04-05|2022-04-06,2022-04-05:nonempty_completed|2022-04-06:nonempty_completed,True
2022-04-06,observed_nonzero,5,5,0,5,5,0,5,5,2022-04-06|2022-04-07,2022-04-06:nonempty_completed|2022-04-07:nonempty_completed,True
2022-04-07,observed_nonzero,5,6,0,6,6,2,5,6,2022-04-07|2022-04-08,2022-04-07:nonempty_completed|2022-04-08:nonempty_completed,True
2022-04-08,observed_nonzero,4,4,0,4,4,0,4,4,2022-04-08|2022-04-09,2022-04-08:nonempty_completed|2022-04-09:nonempty_completed,True
2022-04-09,observed_nonzero,5,6,0,6,6,2,5,6,2022-04-09|2022-04-10,2022-04-09:nonempty_completed|2022-04-10:nonempty_completed,True
2022-04-10,observed_nonzero,2,3,1,2,2,0,2,3,2022-04-10|2022-04-11,2022-04-10:nonempty_completed|2022-04-11:nonempty_completed,True
2022-04-11,observed_nonzero,5,8,1,7,7,3,5,8,2022-04-11|2022-04-12,2022-04-11:nonempty_completed|2022-04-12:nonempty_completed,True
2022-04-12,observed_nonzero,4,8,2,6,6,4,4,8,2022-04-12|2022-04-13,2022-04-12:nonempty_completed|2022-04-13:nonempty_completed,True
2022-04-13,observed_nonzero,2,3,1,2,2,0,2,3,2022-04-13|2022-04-14,2022-04-13:nonempty_completed|2022-04-14:nonempty_completed,True
2022-04-14,observed_nonzero,6,14,1,13,9,6,6,14,2022-04-14|2022-04-15,2022-04-14:nonempty_completed|2022-04-15:nonempty_completed,True
2022-04-15,observed_nonzero,4,8,2,6,5,2,4,8,2022-04-15|2022-04-16,2022-04-15:nonempty_completed|2022-04-16:nonempty_completed,True
2022-04-16,observed_nonzero,5,8,2,6,6,2,5,8,2022-04-16|2022-04-17,2022-04-16:nonempty_completed|2022-04-17:nonempty_completed,True
2022-04-17,observed_nonzero,3,6,2,4,4,2,3,6,2022-04-17|2022-04-18,2022-04-17:nonempty_completed|2022-04-18:nonempty_completed,True
2022-04-18,observed_nonzero,3,5,1,4,4,2,3,5,2022-04-18|2022-04-19,2022-04-18:nonempty_completed|2022-04-19:nonempty_completed,True
2022-04-19,observed_nonzero,3,6,2,4,3,0,3,6,2022-04-19|2022-04-20,2022-04-19:nonempty_completed|2022-04-20:nonempty_completed,True
2022-04-20,observed_nonzero,4,6,2,4,4,0,4,6,2022-04-20|2022-04-21,2022-04-20:nonempty_completed|2022-04-21:nonempty_completed,True
2022-04-21,observed_nonzero,2,3,1,2,2,0,2,3,2022-04-21|2022-04-22,2022-04-21:nonempty_completed|2022-04-22:nonempty_completed,True
2022-04-22,observed_nonzero,5,12,2,10,7,3,5,12,2022-04-22|2022-04-23,2022-04-22:nonempty_completed|2022-04-23:nonempty_completed,True
2022-04-23,observed_nonzero,5,6,1,5,5,0,5,6,2022-04-23|2022-04-24,2022-04-23:nonempty_completed|2022-04-24:nonempty_completed,True
2022-04-24,observed_nonzero,7,9,2,7,7,0,7,9,2022-04-24|2022-04-25,2022-04-24:nonempty_completed|2022-04-25:nonempty_completed,True
2022-04-25,observed_nonzero,3,5,2,3,3,0,3,5,2022-04-25|2022-04-26,2022-04-25:nonempty_completed|2022-04-26:nonempty_completed,True
2022-04-26,observed_nonzero,6,10,2,8,8,3,6,10,2022-04-26|2022-04-27,2022-04-26:nonempty_completed|2022-04-27:nonempty_completed,True
2022-04-27,observed_nonzero,4,6,2,4,4,0,4,6,2022-04-27|2022-04-28,2022-04-27:nonempty_completed|2022-04-28:nonempty_completed,True
2022-04-28,observed_nonzero,1,3,2,1,1,0,1,3,2022-04-28|2022-04-29,2022-04-28:nonempty_completed|2022-04-29:nonempty_completed,True
2022-04-29,observed_nonzero,6,9,2,7,7,2,6,9,2022-04-29|2022-04-30,2022-04-29:nonempty_completed|2022-04-30:nonempty_completed,True
2022-04-30,observed_nonzero,1,5,2,3,3,3,1,5,2022-04-30|2022-05-01,2022-04-30:nonempty_completed|2022-05-01:nonempty_completed,True
2022-05-01,observed_nonzero,2,4,2,2,2,0,2,4,2022-05-01|2022-05-02,2022-05-01:nonempty_completed|2022-05-02:nonempty_completed,True
2022-05-02,observed_nonzero,1,3,2,1,1,0,1,3,2022-05-02|2022-05-03,2022-05-02:nonempty_completed|2022-05-03:nonempty_completed,True
2022-05-03,observed_nonzero,2,5,2,3,3,2,2,5,2022-05-03|2022-05-04,2022-05-03:nonempty_completed|2022-05-04:nonempty_completed,True
2022-05-04,observed_nonzero,3,4,1,3,3,0,3,4,2022-05-04|2022-05-05,2022-05-04:nonempty_completed|2022-05-05:nonempty_completed,True
2022-05-05,observed_nonzero,2,5,2,3,3,2,2,5,2022-05-05|2022-05-06,2022-05-05:nonempty_completed|2022-05-06:nonempty_completed,True
2022-05-06,observed_nonzero,2,4,2,2,2,0,2,4,2022-05-06|2022-05-07,2022-05-06:nonempty_completed|2022-05-07:nonempty_completed,True
2022-05-07,coverage_unknown,,6,1,5,5,0,5,6,2022-05-07|2022-05-08,2022-05-07:nonempty_completed|2022-05-08:missing_completed,False
2022-05-08,coverage_unknown,,0,0,0,0,0,0,0,2022-05-08|2022-05-09,2022-05-08:missing_completed|2022-05-09:missing_completed,False
2022-05-09,coverage_unknown,,0,0,0,0,0,0,0,2022-05-09|2022-05-10,2022-05-09:missing_completed|2022-05-10:missing_completed,False
2022-05-10,coverage_unknown,,0,0,0,0,0,0,0,2022-05-10|2022-05-11,2022-05-10:missing_completed|2022-05-11:missing_completed,False
2022-05-11,coverage_unknown,,0,0,0,0,0,0,0,2022-05-11|2022-05-12,2022-05-11:missing_completed|2022-05-12:missing_completed,False
2022-05-12,coverage_unknown,,0,0,0,0,0,0,0,2022-05-12|2022-05-13,2022-05-12:missing_completed|2022-05-13:missing_completed,False
2022-05-13,coverage_unknown,,0,0,0,0,0,0,0,2022-05-13|2022-05-14,2022-05-13:missing_completed|2022-05-14:missing_completed,False
2022-05-14,coverage_unknown,,0,0,0,0,0,0,0,2022-05-14|2022-05-15,2022-05-14:missing_completed|2022-05-15:missing_completed,False
2022-05-15,coverage_unknown,,2,1,1,1,0,1,2,2022-05-15|2022-05-16,2022-05-15:missing_completed|2022-05-16:nonempty_completed,False
2022-05-16,observed_nonzero,3,5,1,4,4,2,3,5,2022-05-16|2022-05-17,2022-05-16:nonempty_completed|2022-05-17:nonempty_completed,True
2022-05-17,observed_nonzero,1,4,2,2,2,2,1,4,2022-05-17|2022-05-18,2022-05-17:nonempty_completed|2022-05-18:nonempty_completed,True
2022-05-18,observed_zero,0,2,2,0,0,0,0,2,2022-05-18|2022-05-19,2022-05-18:nonempty_completed|2022-05-19:nonempty_completed,True
2022-05-19,observed_nonzero,4,5,1,4,4,0,4,5,2022-05-19|2022-05-20,2022-05-19:nonempty_completed|2022-05-20:nonempty_completed,True
2022-05-20,observed_nonzero,5,9,3,6,6,2,5,9,2022-05-20|2022-05-21,2022-05-20:nonempty_completed|2022-05-21:nonempty_completed,True
2022-05-21,observed_nonzero,3,7,2,5,5,4,3,7,2022-05-21|2022-05-22,2022-05-21:nonempty_completed|2022-05-22:nonempty_completed,True
2022-05-22,observed_nonzero,1,3,2,1,1,0,1,3,2022-05-22|2022-05-23,2022-05-22:nonempty_completed|2022-05-23:nonempty_completed,True
2022-05-23,observed_nonzero,1,3,2,1,1,0,1,3,2022-05-23|2022-05-24,2022-05-23:nonempty_completed|2022-05-24:nonempty_completed,True
2022-05-24,observed_nonzero,3,5,1,4,4,2,3,5,2022-05-24|2022-05-25,2022-05-24:nonempty_completed|2022-05-25:nonempty_completed,True
2022-05-25,observed_nonzero,5,9,2,7,6,2,5,9,2022-05-25|2022-05-26,2022-05-25:nonempty_completed|2022-05-26:nonempty_completed,True
2022-05-26,observed_nonzero,5,13,2,11,6,2,5,13,2022-05-26|2022-05-27,2022-05-26:nonempty_completed|2022-05-27:nonempty_completed,True
2022-05-27,observed_nonzero,3,6,2,4,4,2,3,6,2022-05-27|2022-05-28,2022-05-27:nonempty_completed|2022-05-28:nonempty_completed,True
2022-05-28,observed_nonzero,7,9,2,7,7,0,7,9,2022-05-28|2022-05-29,2022-05-28:nonempty_completed|2022-05-29:nonempty_completed,True
2022-05-29,observed_nonzero,3,5,2,3,3,0,3,5,2022-05-29|2022-05-30,2022-05-29:nonempty_completed|2022-05-30:nonempty_completed,True
2022-05-30,coverage_unknown,,8,1,7,7,4,5,8,2022-05-30|2022-05-31,2022-05-30:nonempty_completed|2022-05-31:empty_unverified,False
2022-05-31,coverage_unknown,,1,1,0,0,0,0,1,2022-05-31|2022-06-01,2022-05-31:empty_unverified|2022-06-01:nonempty_completed,False
2022-06-01,observed_nonzero,3,4,1,3,3,0,3,4,2022-06-01|2022-06-02,2022-06-01:nonempty_completed|2022-06-02:nonempty_completed,True
2022-06-02,observed_nonzero,4,6,2,4,4,0,4,6,2022-06-02|2022-06-03,2022-06-02:nonempty_completed|2022-06-03:nonempty_completed,True
2022-06-03,observed_nonzero,7,13,2,11,9,3,7,13,2022-06-03|2022-06-04,2022-06-03:nonempty_completed|2022-06-04:nonempty_completed,True
2022-06-04,observed_nonzero,4,7,2,5,5,2,4,7,2022-06-04|2022-06-05,2022-06-04:nonempty_completed|2022-06-05:nonempty_completed,True
2022-06-05,observed_nonzero,4,9,1,8,5,2,4,9,2022-06-05|2022-06-06,2022-06-05:nonempty_completed|2022-06-06:nonempty_completed,True
2022-06-06,observed_nonzero,2,5,2,3,3,2,2,5,2022-06-06|2022-06-07,2022-06-06:nonempty_completed|2022-06-07:nonempty_completed,True
2022-06-07,observed_nonzero,4,5,1,4,4,0,4,5,2022-06-07|2022-06-08,2022-06-07:nonempty_completed|2022-06-08:nonempty_completed,True
2022-06-08,observed_nonzero,3,6,2,4,4,2,3,6,2022-06-08|2022-06-09,2022-06-08:nonempty_completed|2022-06-09:nonempty_completed,True
2022-06-09,observed_nonzero,2,4,2,2,2,0,2,4,2022-06-09|2022-06-10,2022-06-09:nonempty_completed|2022-06-10:nonempty_completed,True
2022-06-10,observed_nonzero,4,10,2,8,5,2,4,10,2022-06-10|2022-06-11,2022-06-10:nonempty_completed|2022-06-11:nonempty_completed,True
2022-06-11,observed_nonzero,1,3,2,1,1,0,1,3,2022-06-11|2022-06-12,2022-06-11:nonempty_completed|2022-06-12:nonempty_completed,True
2022-06-12,observed_nonzero,3,5,2,3,3,0,3,5,2022-06-12|2022-06-13,2022-06-12:nonempty_completed|2022-06-13:nonempty_completed,True
2022-06-13,observed_nonzero,4,6,2,4,4,0,4,6,2022-06-13|2022-06-14,2022-06-13:nonempty_completed|2022-06-14:nonempty_completed,True
2022-06-14,observed_nonzero,3,5,2,3,3,0,3,5,2022-06-14|2022-06-15,2022-06-14:nonempty_completed|2022-06-15:nonempty_completed,True
2022-06-15,observed_nonzero,9,13,2,11,11,4,9,13,2022-06-15|2022-06-16,2022-06-15:nonempty_completed|2022-06-16:nonempty_completed,True
2022-06-16,observed_nonzero,1,3,1,2,2,2,1,3,2022-06-16|2022-06-17,2022-06-16:nonempty_completed|2022-06-17:nonempty_completed,True
2022-06-17,observed_nonzero,4,7,2,5,5,2,4,7,2022-06-17|2022-06-18,2022-06-17:nonempty_completed|2022-06-18:nonempty_completed,True
2022-06-18,observed_nonzero,9,11,1,10,10,2,9,11,2022-06-18|2022-06-19,2022-06-18:nonempty_completed|2022-06-19:nonempty_completed,True
